idx,m1,m2,M_total,q,G,r0,v_perp,alpha,omega,dt,n_steps,E0,L0,mu,epsilon,h,e,p,a,r_min,r_max,T_orb,T_norm,r_ratio,orbit_class,orbit_name,dE_max,dE_slope,dL_max,MEGNO,residual_max,residual_mean,e_inst_std,traj_r_mean,traj_r_std,traj_r_min_num,traj_r_max_num,traj_vr_max,traj_vt_mean
1164,14.79080546,228.6280628,243.4188683,0.064693744,1,2.748892725,12.31679074,1.308878517,1.63825259,0.009737295,3000,-176.4285188,470.3514394,13.8920751,-12.69993989,33.85753647,0.713162972,4.70930123,9.583465369,2.748892725,16.41803801,11.94776345,40.90035215,0.167431256,1,elliptical,0.000822324,3.95E-08,5.44E-15,0.410507011,4.381163915,2.889373776,3.69E-05,11.93100744,4.17074846,2.748903567,16.43350057,5.129322713,3.563014873
1165,13.46452192,31.65990484,45.12442676,0.425286241,1,2.237444521,9.27860506,2.066107805,0.438971135,0.016607387,3000,216.1298565,196.1208695,9.446889708,22.87841429,20.76036405,3.268801462,9.551206441,,2.237444521,,,,,3,hyperbolic,0.000354652,1.73E-08,2.99E-13,1.978359978,,,1.83E-05,172.0179609,98.02368659,2.241504384,341.3801852,7.10602722,0.328504497
1166,0.109952999,16.26353273,16.37348573,0.006760708,1,4.56945822,3.121020857,1.648763838,1.799250572,0.080464671,3000,0.140574647,1.557550746,0.109214631,1.287141163,14.26137441,1.718422193,12.42171664,,4.56945822,,,,,3,hyperbolic,0.000639276,1.85E-08,8.14E-14,1.900375954,,,1.55E-05,209.8599332,116.019133,4.57381921,408.7312745,1.973305488,0.158888977
1167,10.68492624,244.2156574,254.9005836,0.043752011,1,12.37526687,1.340295525,0.295319714,3.652036081,0.000884918,3000,-201.6633183,169.7967385,10.23703535,-19.69938672,16.58651481,0.912786266,1.079293228,6.46975937,0.56425187,12.37526687,6.476295341,2.37509071,0.045595127,1,elliptical,3.73E-07,6.51E-08,5.02E-15,1.650986275,13.3103155,11.67225266,6.35E-09,10.39532639,1.860759855,5.902324186,12.37526628,6.251172456,1.659576979
1168,1.489553393,382.3341135,383.8236669,0.003895947,1,2.066076645,17.13622099,1.257252169,5.287857106,0.005052805,3000,-57.79165794,52.5325953,1.483772693,-38.94913163,35.40474598,0.580683016,3.265812262,4.927242929,2.066076645,7.788409214,3.507679913,23.14015097,0.265275821,1,elliptical,0.000492654,-3.02E-07,2.84E-15,0.925673393,1.678763709,1.06803709,5.21E-05,5.687541588,1.846330399,2.066082381,7.793473992,6.298224823,7.284140616
1169,0.02874545,11.93428096,11.96302641,0.002408645,1,4.471566072,0.108342511,0.06623815,4.689385758,9.39E-06,3000,-0.076551189,0.013892579,0.028676379,-2.669485897,0.484460698,0.995612507,0.019618963,2.24069856,0.009831048,4.471566072,6.093046467,2.228771484,0.002198569,1,elliptical,5.44E-15,-1.94E-13,4.99E-15,-6.12E-05,452.7988718,452.7915362,5.89E-17,4.471487178,7.06E-05,4.471329508,4.471566072,0.016788295,0.108344423
1170,1.288832519,22.07478013,23.36361265,0.058384841,1,8.001975515,1.693115535,0.990866635,0.210036283,0.1,3000,-1.810054421,16.49820468,1.217735241,-1.486410478,13.54826905,0.018183312,7.856473101,7.859071568,7.716167622,8.001975515,28.63958597,6.115625835,0.964282833,1,elliptical,8.71E-06,1.38E-10,1.94E-15,2.042412108,0.036849787,0.023351537,8.50E-05,7.861565784,0.100270135,7.717994578,8.001975489,0.031160056,1.723635542
1171,0.05920424,33.25429329,33.31349753,0.001780349,1,5.07093804,2.570700463,1.002964387,0.777242475,0.065947918,3000,-0.19297271,0.770406752,0.059099023,-3.265243663,13.03586277,0.005937561,5.101047044,5.101226886,5.07093804,5.131515732,12.54243078,6.339563731,0.988194971,1,elliptical,6.77E-06,1.03E-09,3.31E-15,2.052321517,0.00491011,0.00292623,0.000192515,5.103055163,0.022390949,5.070938052,5.134332639,0.015883458,2.554570421
1172,161.0451918,197.4230111,358.4682029,0.81573668,1,17.13585999,1.643430816,0.359318071,1.717603895,0.002264002,3000,-1735.63344,2497.768746,88.69413362,-19.56875127,28.16160037,0.870890524,2.212401906,9.159199737,1.18253948,17.13585999,9.199004767,2.4553155,0.069009637,1,elliptical,0.001964142,-4.07E-06,4.01E-15,-1.083074589,12.36839111,7.638631325,2.26E-05,11.41329957,4.553550348,1.18281351,17.13585727,11.08574958,3.540954767
1173,0.394192114,260.7980283,261.1922204,0.001511484,1,2.937629072,6.723660136,0.713056779,1.87260629,0.002066853,3000,-26.09895433,7.774182082,0.393597198,-66.30879101,19.75161948,0.49155003,1.493637412,1.969514272,1.001399472,2.937629072,1.074579244,3.449237749,0.340886969,1,elliptical,0.000360838,-1.10E-06,1.60E-15,1.058271568,1.321514337,0.829358333,6.32E-05,2.184460312,0.643218068,1.001587048,2.937628791,6.500165685,10.1444339
1174,8.081128813,199.9814658,208.0625946,0.040409389,1,15.30894016,1.511718939,0.410059249,0.648040524,0.003849496,3000,-96.68896232,179.756228,7.767258638,-12.44827381,23.14281478,0.831851412,2.574176665,8.357086201,1.40523224,15.30894016,10.52362069,2.534221102,0.091791608,1,elliptical,0.001466089,4.75E-07,4.59E-15,0.42219553,9.79396891,7.203498171,2.28E-05,11.59731244,3.956134315,1.405449728,15.30893985,7.478800386,2.658749971
1175,10.96787132,194.0369636,205.0048349,0.056524649,1,1.248336754,4.96034193,0.387075284,6.021960645,7.48E-05,3000,-1577.093122,64.28151219,10.38108418,-151.9198857,6.192177144,0.850172724,0.187034895,0.674713629,0.101090505,1.248336754,0.243207544,2.496671807,0.080980156,1,elliptical,0.001668008,-2.52E-05,3.32E-15,0.021242945,11.33297448,7.856168253,2.27E-05,0.891590426,0.323078551,0.101106009,1.248336441,28.14720275,9.526856023
1176,71.81829806,104.8910799,176.709378,0.684694048,1,7.280769413,3.10894866,0.631062523,5.999017756,0.006107111,3000,-828.6361237,964.9501872,42.62987583,-19.43792018,22.63553831,0.601760092,2.899492943,4.545480594,1.810191775,7.280769413,4.580572709,3.099443079,0.248626439,1,elliptical,0.000512203,2.01E-09,1.89E-15,0.494310979,3.00770791,2.030531595,4.89E-05,5.368448845,1.750225943,1.81049888,7.280769368,4.697839134,4.979665683
1177,14.80658157,439.9277918,454.7343734,0.033656845,1,2.959366927,19.44316327,1.568510532,6.187420327,0.007957893,3000,506.4981568,824.2219146,14.32446526,35.35895739,57.53945433,1.460225288,7.28070935,,2.959366927,,,,,3,hyperbolic,0.00087307,3.24E-07,4.65E-14,1.987495807,,,1.52E-05,114.2024868,61.84925157,2.961767156,219.502797,11.54266443,1.10661962
1178,19.52606888,46.82670069,66.35276957,0.416985792,1,14.84405182,2.180779683,1.0314745,6.159922416,0.1,3000,-28.82901285,446.0808457,13.78000329,-2.092090418,32.37160661,0.063939643,15.7931752,15.85800714,14.84405182,16.87196246,48.71057479,6.937836954,0.879805882,1,elliptical,1.09E-05,-2.48E-09,2.55E-15,2.034832773,0.008599402,0.005365342,3.01E-05,15.86895179,0.721078873,14.84405314,16.87349697,0.131162288,2.044162498
1179,13.66949641,709.9878899,723.6573863,0.01925314,1,7.043298729,10.19986494,1.006273362,2.477308348,0.023162019,3000,-680.2939337,963.4761912,13.41128702,-50.72547718,71.8406958,0.012586078,7.131946237,7.133076183,7.043298729,7.222853638,4.449678798,6.403700312,0.975140725,1,elliptical,1.38E-05,4.07E-09,4.72E-15,1.958953638,0.02463689,0.015540089,0.000189395,7.136263036,0.065015319,7.043298816,7.226768513,0.12957856,10.06782689
1180,36.31231104,105.540698,141.853009,0.344059796,1,1.786909249,16.8676811,1.893160148,1.162283063,0.006685182,3000,1698.680536,814.3163929,27.01688656,62.8747703,30.14101537,2.584055345,6.404381645,,1.786909249,,,,,3,hyperbolic,0.000411644,7.53E-08,3.91E-15,1.980445163,,,1.70E-05,116.1123641,65.74457451,1.789472948,229.5413647,12.16324766,0.675813959
1181,1.093731129,9.127497199,10.22122833,0.119828153,1,2.427586872,3.06054231,1.491537692,3.501615064,0.039435683,3000,0.461988306,7.256586213,0.97669551,0.4730116,7.429732332,1.224684688,5.400615343,,2.427586872,,,,,3,hyperbolic,0.001555218,1.49E-07,1.26E-14,2.223089884,,,1.52E-05,74.13954349,38.49190595,2.429238367,138.5680042,1.685230142,0.200547768
1182,1.509756791,20.43287517,21.94263196,0.073888612,1,2.498482123,4.930634443,1.663782565,1.349137755,0.028102746,3000,4.742299123,17.31915928,1.405878388,3.37319299,12.31910201,1.768172424,6.916229315,,2.498482123,,,,,3,hyperbolic,0.000612307,4.85E-08,7.02E-14,1.944405547,,,1.56E-05,117.9730436,65.39261399,2.500935608,230.153253,3.150049638,0.246461507
1183,1.850265442,25.04270221,26.89296765,0.073884417,1,1.652613515,5.705908127,1.414461269,2.278951267,0.013655774,3000,0.009822768,16.24697723,1.722965166,0.005701083,9.429660885,1.00070068,3.306384983,,1.652613515,,,,,2,parabolic,0.427661637,0.000156332,1.90E-14,2.181572981,,,1.53E-05,33.85087377,15.32233843,1.653532276,57.38160084,2.854757188,0.466153868
1184,6.210009243,100.2881533,106.4981625,0.061921663,1,2.120496238,2.2639541,0.319459136,5.860420387,0.000124361,3000,-278.7136241,28.07403843,5.847897692,-47.66048225,4.800706152,0.89794586,0.21640542,1.117258549,0.11402086,2.120496238,0.719017302,2.403002035,0.053770838,1,elliptical,0.002535399,-0.000256638,4.81E-15,6.702417137,17.55411264,12.43772506,2.25E-05,1.518233968,0.59479497,0.114038646,2.120496074,19.92023216,5.052583692
1185,54.46567202,589.1881732,643.6538453,0.092441896,1,6.291612747,8.46161422,0.836581062,5.571518138,0.008189142,3000,-3315.678384,2654.237152,49.85681362,-66.50401706,53.23719989,0.300132127,4.40329763,4.839210274,3.386807801,6.291612747,2.636425021,4.238367719,0.538305191,1,elliptical,0.000207052,2.85E-07,4.80E-15,2.197173446,0.812111477,0.52794022,9.14E-05,5.080158785,0.997703911,3.387626578,6.291612114,3.628226333,10.94487968
1186,2.69474168,224.1500062,226.8447479,0.012022046,1,2.1553648,14.51239212,1.414604493,0.65851489,0.007003184,3000,0.154956493,83.28886747,2.662730214,0.05819459,31.27949915,1.001105871,4.313113157,,2.1553648,,,,,2,parabolic,0.271048108,0.000193098,6.48E-15,2.375783915,,,1.53E-05,44.19641134,20.01577441,2.156563549,74.9484479,7.262252116,1.184938934
1187,0.114694041,19.10844055,19.22313459,0.006002271,1,7.927772353,1.268268372,0.81446916,4.462019364,0.059332911,3000,-0.184756353,1.146315658,0.114009723,-1.620531546,10.05454294,0.336639987,5.258967167,5.931120143,3.934467932,7.927772353,20.70011923,4.065914053,0.496289217,1,elliptical,0.000230566,-4.85E-08,3.10E-15,2.49886453,0.66518479,0.425056501,8.70E-05,6.243091759,1.381048363,3.935364544,7.927772319,0.643563862,1.703381697
1188,27.24412576,77.60734781,104.8514736,0.351050854,1,1.298855717,9.625196262,1.071279464,0.269108821,0.004818733,3000,-693.7580426,252.0993256,20.16513714,-34.40383459,12.50174119,0.14763969,1.490618373,1.523834113,1.298855717,1.748812509,1.154248016,7.984450638,0.742707243,1,elliptical,0.000117522,3.90E-08,2.93E-15,1.510176758,0.047679588,0.029284881,0.000131154,1.541339383,0.158584627,1.29885588,1.749610597,1.240567976,8.199706093
1189,0.123522445,112.0519976,112.17552,0.001102367,1,10.34454427,4.597261105,1.396065536,5.651914749,0.1,3000,-0.034119525,5.86783544,0.123386428,-0.276525752,47.55657102,0.948998982,20.16150624,202.8301508,10.34454427,395.3157573,1713.679466,545.5211524,0.026167802,1,elliptical,0.005153114,2.90E-07,7.27E-15,2.414947569,21.66584873,13.09132683,1.44E-05,175.9271243,72.99985086,10.34951846,278.5684388,2.239101779,0.419669012
1190,13.45907708,626.5579222,640.0169993,0.021480978,1,3.298093533,19.52884747,1.401884851,5.630888055,0.007891825,3000,-44.38631309,848.6421102,13.1760428,-3.368713488,64.40796553,0.965281134,6.481680998,94.99427624,3.298093533,186.6904589,229.9483359,971.2512121,0.017666107,1,elliptical,0.008404303,5.58E-06,6.16E-15,2.257822992,25.1217012,14.75193903,1.54E-05,60.90050881,26.05318735,3.299862227,98.84492767,9.594794157,1.684928728
1191,1.383093732,342.6771318,344.0602255,0.004036142,1,16.95952466,6.105136659,1.355454653,5.951065348,0.1,3000,-2.274021361,142.6301477,1.377533809,-1.650791688,103.5402157,0.837257316,31.15901074,104.210673,16.95952466,191.4618213,360.355317,95.70346366,0.088579146,1,elliptical,0.001027188,8.33E-08,4.38E-15,3.382245121,3.656783505,2.30258402,1.13E-05,153.2351996,43.00096261,16.96453264,191.6649754,2.782773285,0.839275898
1192,53.63845164,78.90334166,132.5417933,0.679799493,1,1.324994482,14.76050176,1.47581437,5.428444004,0.004415943,3000,284.3256282,624.5022071,31.93146079,8.904247448,19.55758339,1.178028054,2.885875153,,1.324994482,,,,,3,hyperbolic,0.001904544,1.72E-06,4.37E-15,1.868187141,,,1.52E-05,38.0372331,19.45615181,1.325861559,70.37667797,7.985563141,1.002319913
1193,0.121083906,47.54550831,47.66659222,0.002546695,1,4.201159085,4.162438383,1.235734948,1.459245648,0.041574342,3000,-0.324056261,2.112023557,0.120776326,-2.683110776,17.48706583,0.527040861,6.415341586,8.882710444,4.201159085,13.5642618,24.09301074,19.31721153,0.309722648,1,elliptical,0.000411767,-7.73E-08,5.26E-15,2.316173835,1.701284609,1.104807356,5.92E-05,9.99701166,3.108874231,4.20118267,13.57217036,1.437376637,1.999279433
1194,4.233332647,620.1646232,624.3979559,0.006826143,1,1.080930036,52.32913484,2.177266601,4.873584123,0.001499148,3000,3328.051226,237.8313226,4.204631231,791.5203601,56.56413359,3.740489853,5.124137866,,1.080930036,,,,,3,hyperbolic,0.000331946,1.38E-07,1.47E-13,1.392594511,,,1.93E-05,90.94009846,51.95291208,1.0831741,180.7493027,41.29594071,1.730785665
1195,26.91834858,96.38739069,123.3057393,0.279272511,1,12.38725186,4.102112565,1.300179792,3.693905427,0.1,3000,-32.41678501,1069.222001,21.04191903,-1.540581207,50.81390148,0.690467491,20.94024657,40.0192274,12.38725186,67.65120294,143.2488924,36.48551383,0.18310468,1,elliptical,0.000435363,-4.02E-08,1.28E-15,3.102820015,4.401887833,2.927180389,2.48E-05,48.29960243,17.75316934,12.38741158,67.68566621,1.675897312,1.331732799
1196,2.708787779,223.1051543,225.813942,0.012141305,1,1.006789039,33.60697074,2.244001955,1.513887468,0.002240841,3000,911.0721136,90.55275731,2.676294075,340.4230208,33.83512976,4.035544774,5.069731281,,1.006789039,,,,,3,hyperbolic,0.000321377,7.65E-08,1.97E-13,1.572001696,,,1.99E-05,88.97116002,50.88748942,1.009043859,176.9588064,26.9365511,1.070508855
1197,2.561861688,260.3090364,262.8708981,0.009841616,1,6.514816905,10.80815788,1.701498352,1.227027422,0.034186986,3000,45.81235752,178.630786,2.536894545,18.05843984,70.41316966,1.895096643,18.86102455,,6.514816905,,,,,3,hyperbolic,0.000557031,3.27E-08,3.02E-14,2.108774714,,,1.57E-05,328.1587623,182.9160293,6.521673307,642.4574279,7.076187972,0.517382298
1198,13.39317011,771.5101892,784.9033593,0.01735968,1,2.083225144,14.26736378,0.735027766,3.06059138,0.000805519,3000,-3620.200506,391.2810421,13.16463623,-274.994344,29.72213096,0.459734183,1.125495334,1.427126369,0.771027593,2.083225144,0.382353808,3.562617535,0.370112465,1,elliptical,0.00032846,3.63E-06,4.94E-15,2.214809429,0.088055882,0.05419714,6.49E-05,1.59271538,0.434334159,0.77117648,2.083225141,12.14054789,20.58539288
1199,47.2394082,792.6695493,839.9089575,0.059595336,1,5.87624943,13.62091961,1.139306131,2.292318741,0.016383737,3000,-2236.619452,3568.379717,44.58249918,-50.16810393,80.0399211,0.298018459,7.627480231,8.370945798,5.87624943,10.86564217,5.250800969,10.68295331,0.540810137,1,elliptical,0.000206042,-6.34E-08,2.55E-15,1.361304831,0.785293658,0.502017237,9.33E-05,8.717221733,1.722116946,5.87625569,10.87051691,3.130190918,9.589091009
1200,2.853769272,7.196649285,10.05041856,0.396541385,1,3.620092242,1.393037573,0.836046772,3.091883139,0.028518652,3000,-3.690502219,10.30498857,2.043454854,-1.806011134,5.042924511,0.301025795,2.530351097,2.782490752,1.944889261,3.620092242,9.198952754,4.2340015,0.537248537,1,elliptical,0.000207608,7.89E-08,7.24E-15,2.063931847,0.026851065,0.015869459,9.13E-05,2.92222128,0.575770175,1.945359375,3.620092242,0.599860891,1.802959663
1201,0.36744554,21.54415696,21.9116025,0.017055462,1,12.39397686,1.456084038,1.095102351,2.876335044,0.1,3000,-0.255728548,6.519968037,0.36128368,-0.7078331,18.04667188,0.199249159,14.86346633,15.47794423,12.39397686,18.5619116,81.73587462,8.768670743,0.667710155,1,elliptical,1.53E-05,4.45E-09,3.13E-15,1.889948367,0.493681233,0.322936162,1.19E-05,15.89665072,2.167851538,12.39397932,18.56276703,0.241955722,1.157890421
1202,124.5032616,144.9389658,269.4422273,0.859004761,1,5.188762923,5.444257986,0.755505762,4.349119702,0.006057738,3000,-2485.240523,1891.919928,66.97307302,-37.10805568,28.24896398,0.429211044,2.961688574,3.630508557,2.07225419,5.188762923,2.647879611,3.677353019,0.399373458,1,elliptical,0.000300647,-2.03E-07,2.64E-15,1.132656788,0.957597572,0.609464949,7.12E-05,3.942503027,1.047743854,2.07266945,5.188762098,4.093782299,7.825027976
1203,74.88299916,582.3935131,657.2765122,0.12857801,1,16.50712072,7.151896997,1.133399086,3.698613694,0.087199035,3000,-945.0424673,7833.290349,66.35163761,-14.24294111,118.0572271,0.284593489,21.20493979,23.07376359,16.50712072,29.64040647,27.16335877,10.38366182,0.556912765,1,elliptical,0.000197811,1.27E-08,2.67E-15,1.674889157,0.770855079,0.498961515,9.52E-05,24.08760776,4.561078599,16.50712081,29.65363754,1.585993845,5.100264471
1204,80.54040599,182.0355663,262.5759723,0.442443241,1,6.93229119,8.091468929,1.314735162,1.464228607,0.03754624,3000,-287.0697562,3131.981939,55.83610064,-5.14129305,56.09241877,0.728528546,11.98266321,25.53598577,6.93229119,44.13968035,50.03585424,44.42154041,0.157053498,1,elliptical,0.000881404,-6.84E-08,3.19E-15,1.370176238,4.55642714,2.936127066,3.68E-05,31.32435538,11.42162937,6.932578495,44.18361702,3.411659989,2.287451948
1205,2.224516315,754.1321339,756.3566502,0.00294977,1,1.465134651,32.13053328,1.414143197,2.594600722,0.002149472,3000,-0.113937338,104.4123536,2.217973802,-0.051370011,47.07555767,0.999800983,2.929977715,7361.85021,1.465134651,14722.23529,144310.1967,2237917.25,9.95E-05,1,elliptical,1.504662155,0.003498646,2.15E-14,1.844251426,8465.432705,24.2979136,1.53E-05,29.93879866,13.53552085,1.465948453,50.70496853,16.06818886,2.628293055
1206,16.81531192,896.9987253,913.8140372,0.018746194,1,4.945876769,13.24786747,0.974627605,1.426834611,0.010434803,3000,-1601.233073,1081.504161,16.50588932,-97.00980314,65.52231995,0.050101032,4.698083239,4.709905636,4.473934504,4.945876769,2.124561293,5.83892962,0.904578645,1,elliptical,4.82E-05,-4.98E-08,3.78E-15,2.090963165,0.080617879,0.050597818,0.00016989,4.714224616,0.166100769,4.475991721,4.945876689,0.695874901,13.91615741
1207,0.100782409,94.82283992,94.92362233,0.00106285,1,2.067928847,6.841427058,1.00978135,6.147813015,0.010174076,3000,-2.265215629,1.424313805,0.100675406,-22.50018859,14.14758437,0.019658375,2.108580969,2.109396149,2.067928847,2.15086345,1.975740672,6.473120684,0.961441252,1,elliptical,2.09E-05,-5.80E-09,4.37E-15,1.93234603,0.003528728,0.001930673,0.000184887,2.110263545,0.02967913,2.067928849,2.152014096,0.133761914,6.705505717
1208,1.727226191,24.63524873,26.36247492,0.070111985,1,1.259099481,3.746279268,0.818723171,3.628172844,0.003282919,3000,-22.46814937,7.613426871,1.614061159,-13.92025899,4.716938281,0.32969237,0.843983989,0.94691036,0.63472124,1.259099481,1.127587054,4.097822129,0.5041073,1,elliptical,0.000225956,-6.74E-07,2.10E-15,1.835773766,0.261537419,0.165142971,8.77E-05,0.99293506,0.215139041,0.634867135,1.25909935,1.842450281,5.010309683
1209,2.492746515,754.6015512,757.0942978,0.003303394,1,3.999469698,19.45827178,1.414263988,0.641155069,0.009689634,3000,0.033540057,193.3537111,2.484539103,0.013499509,77.82276836,1.000142627,7.999509827,,3.999469698,,,,,2,parabolic,2.100098084,0.00108274,1.73E-14,2.425365862,,,1.53E-05,81.80039128,36.99916562,4.001691942,138.5858221,9.732569024,1.590927861
1210,0.083395589,13.41230733,13.49570292,0.006217841,1,19.4227488,0.868680962,1.042120395,0.280250594,0.1,3000,-0.026317522,1.39836989,0.082880253,-0.3175367,16.87217211,0.086014918,21.09339495,21.25061906,19.4227488,23.07848932,167.5480944,7.190700622,0.841595328,1,elliptical,1.27E-06,1.26E-09,2.54E-15,2.282304096,0.026482721,0.01730822,2.47E-06,21.48797205,1.262372923,19.42275242,23.07867389,0.068805237,0.787964251
1211,2.538619303,111.747599,114.2862183,0.022717439,1,16.29223086,4.265395265,1.610469963,1.25066717,0.1,3000,5.168077254,172.4970825,2.482229407,2.082030468,69.49280436,1.5936135,42.2557499,,16.29223086,,,,,3,hyperbolic,0.00017283,1.02E-08,3.18E-14,2.124187019,,,5.32E-06,356.1571439,191.5922389,16.29566136,681.577977,2.62094772,0.394080898
